content,content_stemmed,label_roberta,label_rating,label_leksikon,label
"Veriv wajahny susah bangt ,pegel bet kaga ke acc"" dari tdi","['veriv', 'wajahny', 'susah', 'banget', 'gel', 'banget', 'kagak', 'acc']",Negative,Negative,Negative,Negative
"BCA mobile banking susah banget buat log in, suruh masukan no ATM, udah dilaksanakan lanjut lagi keSMS udah berulang kali gagal terus, pulsa habis kirim SMS yang hasilnya nol, tolong perbaiki agar penggunanya nyaman, mau transaksi dimobile banking malah disuruh keATM untuk registrasi ulang, jadi makin repot aja","['bca', 'mobile', 'banking', 'susah', 'banget', 'log', 'suruh', 'masuk', 'no', 'atm', 'laksana', 'kesms', 'ulang', 'kali', 'gagal', 'pulsa', 'habis', 'kirim', 'sms', 'hasil', 'nol', 'tolong', 'baik', 'guna', 'nyaman', 'transaksi', 'dimobile', 'banking', 'suruh', 'keatm', 'registrasi', 'ulang', 'repot']",Negative,Negative,Negative,Negative
Jelek,['jelek'],Negative,Negative,Negative,Negative
Ok,['ok'],Negative,Positive,Positive,Positive
Hapus inbox kenapa dihapus blok,"['hapus', 'inbox', 'hapus', 'blok']",Negative,Negative,Negative,Negative
Lebih mudah..,['mudah'],Negative,Positive,Positive,Positive
Kurang ditail jelasinya,"['kurang', 'ditail', 'jelas']",Negative,Negative,Negative,Negative
Lemot,['lot'],Negative,Negative,Negative,Negative
Super mantap dan membantu bos,"['super', 'mantap', 'bantu', 'bos']",Negative,Positive,Positive,Positive
Kenapa harus login lagi,['login'],Negative,Negative,Positive,Negative
Bgus,['bagus'],Positive,Positive,Positive,Positive
Sungguh berguna dan praktis mantaap,"['sungguh', 'guna', 'praktis', 'mantap']",Negative,Positive,Positive,Positive
sudah membaik,['baik'],Positive,Positive,Positive,Positive
Hemat,['hemat'],Negative,Positive,Positive,Positive
"aplikasi gajelas tranfer antar bank, di bca berhasil tapi saldo nya ga masuk ke rekening yg di tranfer, gajelas, bikin rugi ,malah gabisa mastiin duit bisa balik apa ngga nya kocak","['aplikasi', 'tidak', 'tranfer', 'bank', 'bca', 'hasil', 'saldo', 'tidak', 'masuk', 'rekening', 'tranfer', 'tidak', 'bikin', 'rugi', 'tidak', 'mastiin', 'duit', 'tidak', 'kocak']",Negative,Negative,Negative,Negative
Mempermudah transaksi apapun,"['mudah', 'transaksi', 'apa']",Negative,Positive,Positive,Positive
memang sangat membantu sekali untuk bertransaksi,"['sangat', 'bantu', 'transaksi']",Negative,Positive,Positive,Positive
Sangat membantu,"['sangat', 'bantu']",Negative,Positive,Positive,Positive
Sangat mudah pemakaiannya,"['sangat', 'mudah', 'pakai']",Negative,Positive,Positive,Positive
"Kenapa ne bca mobile nya setiap 2 hari sekali selalu minta vervikasi ulang terus..law begini teruss ga usah dah pakai bca mobile nya lagi..setiap 2 hari sekali stiap di buka pasti gitu..apa lagi sms nya bukan murah,skli sms 1 ribu rupiah lebih..alasan sim card ga sesuai..bikin ribet dan bikin lama mau bertransaksi law selalu begini tiap di buka..maaf tak kasih * 1 aja....","['bca', 'mobile', 'vervikasi', 'ulang', 'law', 'tidak', 'pakai', 'bca', 'mobile', 'buka', 'sms', 'murah', 'sms', 'ribu', 'rupiah', 'alas', 'sim', 'card', 'tidak', 'sesuai', 'bikin', 'ribet', 'bikin', 'transaksi', 'law', 'buka', 'maaf', 'kasih']",Negative,Negative,Negative,Negative
Peraktis ga ribet,"['peraktis', 'tidak', 'ribet']",Negative,Positive,Negative,Negative
Alhamdulillah sangat di mudahkan untuk transfer gak ada kendala .. Tingkatkan lagi ya,"['alhamdulillah', 'sangat', 'mudah', 'transfer', 'tidak', 'kendala', 'tingkat', 'ya']",Negative,Positive,Positive,Positive
Mantap,['mantap'],Positive,Positive,Positive,Positive
Baik,['baik'],Positive,Positive,Positive,Positive
"BCA mobile emang ok 👍ber tahun"" megang BCA g ad kendala apapun lancar👍👍👍","['bca', 'mobile', 'ok', 'ber', 'pegang', 'bca', 'tidak', 'kendala', 'apa', 'lancar']",Negative,Positive,Negative,Negative
Knp stlh memasukan 16 digit number yg ada d kartu atm sllu gagal,"['pasu', 'digit', 'number', 'kartu', 'atm', 'gagal']",Negative,Positive,Negative,Negative
cepat dan bermanfaat,"['cepat', 'manfaat']",Negative,Positive,Positive,Positive
Gampang Tidak ribet Mempermudah transaksi tanpa harus bawa uang cash Aman terpercaya,"['gampang', 'tidak', 'ribet', 'mudah', 'transaksi', 'bawa', 'uang', 'cash', 'aman', 'percaya']",Negative,Positive,Positive,Positive
"Ini tolong diperbaiki,lampu indikator nya selalu merah,ko sekarang ga bisa menggunakan jaringan wifi harus pake data selular sebelum2 nya ga ada kendala","['tolong', 'baik', 'lampu', 'indikator', 'merah', 'tidak', 'jaring', 'wifi', 'pakai', 'data', 'selular', 'tidak', 'kendala']",Negative,Negative,Positive,Negative
Sudah 3 bulan Qris di M BCA tidak bisa di gunakan tolong di perbaiki,"['qris', 'bca', 'tidak', 'tolong', 'baik']",Negative,Positive,Positive,Positive
Top,['top'],Negative,Positive,Positive,Positive
Mantaɓ. sangat bagus dan sangat berguna sekali,"['mantan', 'sangat', 'bagus', 'sangat', 'guna']",Negative,Positive,Positive,Positive
Sangat membantu,"['sangat', 'bantu']",Negative,Positive,Positive,Positive
Kenapa aplikasi mbanking nya gk bisa di buka yaa,"['aplikasi', 'mbanking', 'tidak', 'buka', 'ya']",Negative,Positive,Positive,Positive
Ok,['ok'],Negative,Positive,Positive,Positive
Bagus,['bagus'],Positive,Positive,Positive,Positive
top no 1,"['top', 'no']",Negative,Positive,Positive,Positive
"Oke, APLIKASI BCA MOBILE IS THE BEST Kalau bisa BCA MOBILE MENYEDIAKAN ada fitur seperti TOP UP KE DANA, OVO DAN GOPAY. Apakah BCA MOBILE Tidak Melakukan Kerja Sama Dengan GOPAY, DANA DAN OVO. ? semoga Pihak BCA MOBILE Memperbaiki kualitas Dalam Ke PAY. GOPAY, DANA DAN OVO.","['oke', 'aplikasi', 'bca', 'mobile', 'is', 'the', 'best', 'bca', 'mobile', 'sedia', 'fitur', 'top', 'up', 'dana', 'ovo', 'gopay', 'bca', 'mobile', 'tidak', 'kerja', 'gopay', 'dana', 'ovo', 'moga', 'bca', 'mobile', 'baik', 'kualitas', 'pay', 'gopay', 'dana', 'ovo']",Negative,Positive,Positive,Positive
Mantap,['mantap'],Positive,Positive,Positive,Positive
Sangat membantu,"['sangat', 'bantu']",Negative,Positive,Positive,Positive
Bagus,['bagus'],Positive,Positive,Positive,Positive
Harusnya klo ada transferan masuk ada notifikasinya..,"['transfer', 'masuk', 'notifikasi']",Negative,Positive,Negative,Negative
Sangat membantu,"['sangat', 'bantu']",Negative,Positive,Positive,Positive
Jelek memang ini aplikasi...mending pakai gopay aja bebas admin saat transaksi ke bank lain😁😁😁,"['jelek', 'aplikasi', 'mending', 'pakai', 'gopay', 'bebas', 'admin', 'transaksi', 'bank']",Negative,Negative,Negative,Negative
"Ribet setiap ganti2 kartu selalu minta verify ulang, hanya ngabisin pulsa aja","['ribet', 'ganti', 'kartu', 'verify', 'ulang', 'ngabisin', 'pulsa']",Negative,Negative,Negative,Negative
Hssbe,['hssbe'],Negative,Positive,Positive,Positive
"Untuk my BCA ini gmna sih saya beli paket data saldo saya udah ilang TPI paket blum masuk""jga akhirnya saya beli lagi lewat dana,mana gak di kembalikan saldo yg udah keluar","['my', 'bca', 'sih', 'beli', 'paket', 'data', 'saldo', 'hilang', 'paket', 'belum', 'masukjga', 'beli', 'dana', 'tidak', 'kembali', 'saldo']",Negative,Negative,Positive,Negative
ok,['ok'],Negative,Positive,Positive,Positive
Sangat puas dengan aplikasi ini,"['sangat', 'puas', 'aplikasi']",Negative,Positive,Positive,Positive
Lebih aman dan nyaman....🙏🙏,"['aman', 'nyaman']",Negative,Positive,Positive,Positive
Ok punya,['ok'],Negative,Positive,Positive,Positive
Sangat membantu,"['sangat', 'bantu']",Negative,Positive,Positive,Positive
Bagua,['bagua'],Negative,Positive,Positive,Positive
MINTA OTP 10 KALI GA DIKASIH-KASIH.,"['otp', 'kali', 'tidak', 'kasih', 'kasih']",Negative,Negative,Negative,Negative
Oke,['oke'],Negative,Positive,Positive,Positive
mantap sekali👍👍,['mantap'],Positive,Positive,Positive,Positive
Rusak jelek bgt. Kagak bisa masuk masuk ke akun sndiri. Uang sndiri kagak bisa dipakw,"['rusak', 'jelek', 'banget', 'kagak', 'masuk', 'masuk', 'akun', 'uang', 'kagak', 'dipakw']",Negative,Negative,Negative,Negative
Jadi mudah,['mudah'],Negative,Positive,Positive,Positive
"Ini kenapa semenjak di update ko ke close terus ya setiap kali mau transaksi loading nya lama, tolong di perbaikin lagi dong BCA","['semenjak', 'update', 'close', 'ya', 'kali', 'transaksi', 'loading', 'tolong', 'baik', 'bca']",Negative,Positive,Positive,Positive
"Nyebelin banget, waktu buka rekening baru lewat online disuruh kirim SMS berbayar buat verifikasi, udah kirim sampe 10x kirim pesan, yang 5x berhasil yg 4x gagal. Tapi masih dibilang KONEKSI INTERNET TERPUTUS apa apaan itu!!! Padahal pulsa juga baru di isi dan paket data sinyalnya juga bagus. Sampe pulsa saya habis buat kirim SMS yang dibilang gagal. gagal kok narik pulsa👎🏻 Langsung uninstall","['sebal', 'banget', 'buka', 'rekening', 'online', 'suruh', 'kirim', 'sms', 'bayar', 'verifikasi', 'kirim', 'kali', 'kirim', 'pesan', 'kali', 'hasil', 'kali', 'gagal', 'masih', 'bilang', 'koneksi', 'internet', 'putus', 'pulsa', 'isi', 'paket', 'data', 'sinyal', 'bagus', 'pulsa', 'habis', 'kirim', 'sms', 'bilang', 'gagal', 'gagal', 'tarik', 'pulsa', 'langsung', 'uninstall']",Negative,Negative,Negative,Negative
makasih butuh E tukar,"['terima', 'kasih', 'butuh', 'e', 'tukar']",Negative,Positive,Negative,Negative
Astaga.. Mau pake dengan nomor masih yang sama loh.. Udahlah pulsa tinggal beberapa ribu buat daftar Mbanking malah disedot buat peringatan sama pemberitahuan.. Tujuan gak tercapai dongkolnya doank yg dpt..,"['astaga', 'pakai', 'nomor', 'masih', 'loh', 'pulsa', 'tinggal', 'ribu', 'daftar', 'mbanking', 'sedot', 'ingat', 'pemberitahuan', 'tuju', 'tidak', 'capai', 'dongkol', 'doang']",Negative,Negative,Negative,Negative
Gimana Min uda 3 hari semenjak saya mau transaksi.. Gangguan trus. Error kode 205.. Tolong solusi nya gimana,"['min', 'semenjak', 'transaksi', 'ganggu', 'error', 'kode', 'tolong', 'solusi']",Negative,Negative,Negative,Negative
ERROR!!!!!!!!,['error'],Negative,Negative,Negative,Negative
Juoss BCA lgsung,"['juoss', 'bca', 'langsung']",Negative,Positive,Positive,Positive
Kenapa gk bisa kirim uang ke wallet????ada ada saja lah kmu,"['tidak', 'kirim', 'uang', 'walletada']",Negative,Negative,Negative,Negative
"masih sering ada bug, mau top up gopay saja kadang cepat/lambat malah yg paling aneh ""transaksi gagal"" bingung sy","['masih', 'bug', 'top', 'up', 'gopay', 'kadang', 'cepatlambat', 'aneh', 'transaksi', 'gagal', 'bingung']",Negative,Positive,Positive,Positive
sekelas BCA masak kalah sama BRI transaksi tidak ada notifikasi nya di HP,"['kelas', 'bca', 'masak', 'kalah', 'bri', 'transaksi', 'tidak', 'notifikasi', 'hp']",Negative,Negative,Negative,Negative
Tiap mau VA cuma loading doang,"['va', 'loading', 'doang']",Negative,Negative,Positive,Negative
mengapa stuck pendng saat melakukan pengiriman antar bank maupun virtual,"['stuck', 'pendng', 'kirim', 'bank', 'virtual']",Negative,Positive,Positive,Positive
Kenapa ya loading mulu,"['ya', 'loading', 'mulu']",Negative,Positive,Positive,Positive
"Suka eror tiba tiba padahal sinyal ok giliran pas scan malah eror, maaf suka ga jelas padahal lagi urgent bayar selalu pake qris mbca jadi ke ganggu","['suka', 'eror', 'sinyal', 'ok', 'gilir', 'pas', 'scan', 'eror', 'maaf', 'suka', 'tidak', 'urgent', 'bayar', 'pakai', 'qris', 'mbca', 'ganggu']",Negative,Positive,Negative,Negative
"bisa gk sih sistemnya jgan eror mulu, sinyal bagus pedahal, diaplikasi juga warna hijau tapi pas mau tf loading mulu bikin emosi","['tidak', 'sih', 'sistem', 'eror', 'mulu', 'sinyal', 'bagus', 'pedahal', 'aplikasi', 'warna', 'hijau', 'pas', 'tf', 'loading', 'mulu', 'bikin', 'emosi']",Negative,Negative,Negative,Negative
Giliran di butuhin buat transfer malah ga bisa... gimana sihh,"['gilir', 'butuhin', 'transfer', 'tidak', 'sih']",Negative,Negative,Negative,Negative
Terbaik,['baik'],Positive,Positive,Positive,Positive
"Setelah update jadi gajelas, jaringan ada malah selalu biru!!, indikator sinyal selalu biru, padahal internet lancar, uang admin tiap bulan dipotong, layanan jelek seperti ini!","['update', 'tidak', 'jaring', 'biru', 'indikator', 'sinyal', 'biru', 'internet', 'lancar', 'uang', 'admin', 'potong', 'layan', 'jelek']",Negative,Negative,Negative,Negative
"Gak puas, sekarang dipake bayar VA lemot sekali","['tidak', 'puas', 'pakai', 'bayar', 'va', 'lot']",Negative,Negative,Negative,Negative
kode otp sangat susah saat pemindahan mca mobile,"['kode', 'otp', 'sangat', 'susah', 'pindah', 'mca', 'mobile']",Negative,Negative,Negative,Negative
"Sangat membantu, saat ini","['sangat', 'bantu']",Negative,Positive,Positive,Positive
Keren,['keren'],Positive,Positive,Positive,Positive
Verifikasi online tetapi ditolak terus dengan sistemnya.. Lucu aja sih,"['verifikasi', 'online', 'tolak', 'sistem', 'lucu', 'sih']",Negative,Negative,Negative,Negative
keren,['keren'],Positive,Positive,Positive,Positive
Sangat baik,"['sangat', 'baik']",Negative,Positive,Positive,Positive
bagus,['bagus'],Positive,Positive,Positive,Positive
"Hadehhh hidup lagi capek²nya. Masa mau masuk ke akun susah banget dapetin kode OTP padahal Nomor saya aktif,sesuai, dan jaringan juga bagus, pulsa juga ada. Itu smsnya OTP tidak muncul sampai sekarang dikirim dari planet mana tuh min. Tolong bantu perbaikan aplikasinya masa kalah sama yg lain. Tinggal verifikasi OTP saja susah banget padahal nomor bagus aktif HP juga sudah cek semua pengaturan tidak ada yg jadi kendala.","['hadehhh', 'hidup', 'capek', 'masuk', 'akun', 'susah', 'banget', 'kode', 'otp', 'nomor', 'aktif', 'sesuai', 'jaring', 'bagus', 'pulsa', 'smsnya', 'otp', 'tidak', 'muncul', 'kirim', 'planet', 'tuh', 'min', 'tolong', 'bantu', 'baik', 'aplikasi', 'kalah', 'tinggal', 'verifikasi', 'otp', 'susah', 'banget', 'nomor', 'bagus', 'aktif', 'hp', 'cek', 'atur', 'tidak', 'kendala']",Negative,Positive,Negative,Negative
sangat membantu dalam mempercepat bisnis,"['sangat', 'bantu', 'cepat', 'bisnis']",Negative,Positive,Positive,Positive
Sy mengecek saldo ngak BS di M BCA.tlg dibantu trimk,"['ecek', 'saldo', 'tidak', 'bca', 'tolong', 'bantu', 'trimk']",Negative,Positive,Positive,Positive
"Pembayaran Via QR BCA saya gangguan,mohon diupdate aplikasinya...","['bayar', 'via', 'qr', 'bca', 'ganggu', 'mohon', 'diupdate', 'aplikasi']",Negative,Negative,Negative,Negative
"Awal nya ga bisa login, terus diriset. Malah ga bisa registrasi, gagal verikasi terus...😭","['tidak', 'login', 'riset', 'tidak', 'registrasi', 'gagal', 'verikasi']",Negative,Positive,Negative,Negative
Pkai aplikasi ini jdi mudah buat bayar atau transfer,"['pakai', 'aplikasi', 'mudah', 'bayar', 'transfer']",Negative,Positive,Positive,Positive
Tolong dong untuk kode otp nya kenapa ga masuk masuk ya? Pulsa abis kode otp pun ga masuk masuk,"['tolong', 'kode', 'otp', 'tidak', 'masuk', 'masuk', 'ya', 'pulsa', 'habis', 'kode', 'otp', 'tidak', 'masuk', 'masuk']",Negative,Positive,Negative,Negative
Sangat bagus,"['sangat', 'bagus']",Negative,Positive,Positive,Positive
Good,['good'],Negative,Positive,Positive,Positive
Bagus sangat membantu saya,"['bagus', 'sangat', 'bantu']",Negative,Positive,Positive,Positive
Buruk...,['buruk'],Negative,Negative,Negative,Negative
Kok gak bisa di ceklis di persyaratannya ya? Yang di tampilan awal,"['tidak', 'ceklis', 'syarat', 'ya', 'tampil']",Negative,Negative,Negative,Negative
Luar biasa... Untuk transaksi harap di tingkatkan pelayananNya,"['transaksi', 'harap', 'tingkat', 'layan']",Negative,Positive,Positive,Positive
Sangat membantu sekali.,"['sangat', 'bantu']",Negative,Positive,Positive,Positive
Good job,"['good', 'job']",Negative,Positive,Positive,Positive
Sangat bagus,"['sangat', 'bagus']",Negative,Positive,Positive,Positive
"vertivikasi suruh ngirim SMS tapi otp gk masuk masuk! padahal pulsa ada,kuota internet ada,ga pakai wifi,opsi developer mati, pakai SIM utama di slot ke 1, sms premium aktif otp tetep gk kekirim!!!!! chat bca di wa gk ngebantu sama sekali!! udah dicoba belasan kali tetep gak bisa!!!!!!!!!!!!!!!!!!!🙂🙂‍↔️ dari dulu ga ngaruh nyoba saran dari cs","['vertivikasi', 'suruh', 'kirim', 'sms', 'otp', 'tidak', 'masuk', 'masuk', 'pulsa', 'kuota', 'internet', 'tidak', 'pakai', 'wifi', 'opsi', 'developer', 'mati', 'pakai', 'sim', 'utama', 'slot', 'sms', 'premium', 'aktif', 'otp', 'tidak', 'kirim', 'chat', 'bca', 'wa', 'tidak', 'bantu', 'coba', 'bas', 'kali', 'tidak', 'tidak', 'ngaruh', 'coba', 'saran', 'cs']",Negative,Negative,Negative,Negative
Sangat memudahkan,"['sangat', 'mudah']",Negative,Positive,Positive,Positive
Selama pake bank BCA saya mudah bertransaksi kemna pun,"['pakai', 'bank', 'bca', 'mudah', 'transaksi', 'kemna']",Negative,Positive,Positive,Positive
Sangat membantu,"['sangat', 'bantu']",Negative,Positive,Positive,Positive
Beberapa hari ini kartu debit saya kenapa decline terus ya? Terima kasih,"['kartu', 'debit', 'decline', 'ya', 'terima', 'kasih']",Negative,Negative,Positive,Negative
Kebanyakan biaya admin tolong saldo berkurang sampai hampir 100 ribu padahal baru kepotong belum ada sebulan,"['banyak', 'biaya', 'admin', 'tolong', 'saldo', 'kurang', 'ribu', 'potong', 'belum', 'bulan']",Negative,Negative,Negative,Negative
Bagus banget mempermudah segala transaksi,"['bagus', 'banget', 'mudah', 'transaksi']",Negative,Positive,Positive,Positive
Beberapa kali coba masuk ke apknya tapi masih trouble.,"['kali', 'coba', 'masuk', 'aplikasi', 'masih', 'trouble']",Negative,Positive,Positive,Positive
"ini gimana sih, orang mau transaksi malah merah terus lampu notifnya","['sih', 'orang', 'transaksi', 'merah', 'lampu', 'notifnya']",Negative,Negative,Positive,Negative
Pelayanan prima nomor 1,"['layan', 'prima', 'nomor']",Negative,Positive,Positive,Positive
Mantap,['mantap'],Positive,Positive,Positive,Positive
Bagus,['bagus'],Positive,Positive,Positive,Positive
Itusaya,['itusaya'],Negative,Positive,Positive,Positive
Kenapa BCA Mobile tidak bisa untuk melakukan pembayaran Qris yaa,"['bca', 'mobile', 'tidak', 'bayar', 'qris', 'ya']",Negative,Negative,Negative,Negative
Bagus,['bagus'],Positive,Positive,Positive,Positive
bagus banget,"['bagus', 'banget']",Negative,Positive,Positive,Positive
Bagus mmbntu bngt,"['bagus', 'mmbntu', 'banget']",Negative,Positive,Positive,Positive
memudahkan,['mudah'],Negative,Positive,Positive,Positive
Tolong Fitur Hapus daftar Transfer di adakan lagi. Karena Itu sangat penting bagi beberapa USER. Yang saya maksud Bukti Transfer Min. Inbox bukti transfer dulu itu kan bisa d hapus,"['tolong', 'fitur', 'hapus', 'daftar', 'transfer', 'adakan', 'sangat', 'user', 'maksud', 'bukti', 'transfer', 'min', 'inbox', 'bukti', 'transfer', 'hapus']",Negative,Positive,Negative,Negative
Untuk mempermudah transaksi,"['mudah', 'transaksi']",Negative,Positive,Positive,Positive
Mudah transaksi,"['mudah', 'transaksi']",Negative,Positive,Positive,Positive
Oke,['oke'],Negative,Positive,Positive,Positive
Membantu sekali,['bantu'],Negative,Positive,Positive,Positive
Kenapa di android versi 6 tidak tersedia.???,"['android', 'versi', 'tidak', 'sedia']",Negative,Positive,Negative,Negative
dari kemaren gak bisa masuk harap coba beberapa saat lagi udah dicoba terus ttep aja ga masuk,"['kemarin', 'tidak', 'masuk', 'harap', 'coba', 'coba', 'tidak', 'masuk']",Negative,Negative,Negative,Negative
